period,NS,EW,UD,H
2.000000e-02,1.131085e-02,1.404701e-02,1.060498e-01,1.803479e-02
2.129572e-02,1.300253e-02,1.625699e-02,1.518160e-01,2.081720e-02
2.267538e-02,1.498180e-02,1.889006e-02,1.711976e-01,2.410993e-02
2.414443e-02,1.722021e-02,2.203832e-02,1.816231e-01,2.796826e-02
2.570865e-02,1.964909e-02,2.598758e-02,1.884936e-01,3.257977e-02
2.737421e-02,2.374157e-02,3.087429e-02,1.959525e-01,3.894720e-02
2.914768e-02,2.959121e-02,3.610301e-02,2.005225e-01,4.668048e-02
3.103604e-02,3.482543e-02,4.225578e-02,2.316933e-01,5.475729e-02
3.304674e-02,4.475072e-02,5.115112e-02,2.586875e-01,6.796370e-02
3.518770e-02,5.764096e-02,7.705865e-02,2.654931e-01,9.623157e-02
3.746737e-02,7.089430e-02,1.011223e-01,2.528695e-01,1.234979e-01
3.989473e-02,7.687241e-02,1.275589e-01,2.396209e-01,1.489317e-01
4.247935e-02,9.651327e-02,1.254166e-01,2.842974e-01,1.582534e-01
4.523142e-02,1.209577e-01,1.536627e-01,3.265319e-01,1.955582e-01
4.816178e-02,1.722799e-01,1.736233e-01,3.661238e-01,2.445924e-01
5.128199e-02,2.163424e-01,2.470079e-01,4.029794e-01,3.283549e-01
5.460434e-02,2.648495e-01,2.874627e-01,4.370867e-01,3.908709e-01
5.814194e-02,3.038996e-01,3.554523e-01,4.684944e-01,4.676551e-01
6.190872e-02,4.343641e-01,3.597412e-01,4.972946e-01,5.639910e-01
6.591954e-02,4.444737e-01,3.618881e-01,5.236096e-01,5.731665e-01
7.019020e-02,4.538921e-01,4.271936e-01,5.475810e-01,6.233076e-01
7.473754e-02,4.682651e-01,4.970735e-01,5.693611e-01,6.829014e-01
7.957948e-02,6.061291e-01,6.189828e-01,5.891071e-01,8.663326e-01
8.473512e-02,7.949751e-01,6.070761e-01,6.069759e-01,1.000263e+00
9.022476e-02,7.669828e-01,6.107042e-01,6.583114e-01,9.804194e-01
9.607006e-02,1.048595e+00,6.728204e-01,7.127104e-01,1.245889e+00
1.022941e-01,1.023847e+00,7.184178e-01,7.628931e-01,1.250754e+00
1.089213e-01,1.126309e+00,7.944085e-01,8.089859e-01,1.378280e+00
1.159778e-01,1.090050e+00,9.015083e-01,8.511653e-01,1.414541e+00
1.234916e-01,1.368802e+00,1.072223e+00,9.050657e-01,1.738759e+00
1.314921e-01,1.404963e+00,1.219622e+00,9.835511e-01,1.860483e+00
1.400110e-01,1.192098e+00,1.024105e+00,1.056208e+00,1.571588e+00
1.490817e-01,1.303802e+00,8.752595e-01,1.123146e+00,1.570343e+00
1.587401e-01,1.188499e+00,9.444520e-01,1.184561e+00,1.518065e+00
1.690242e-01,1.504668e+00,1.002743e+00,1.244647e+00,1.808181e+00
1.799746e-01,1.645313e+00,1.365886e+00,1.338322e+00,2.138387e+00
1.916345e-01,1.678413e+00,1.477128e+00,1.424675e+00,2.235839e+00
2.040497e-01,1.975856e+00,1.665355e+00,1.506284e+00,2.584070e+00
2.172693e-01,2.511347e+00,1.737844e+00,1.622657e+00,3.054008e+00
2.313453e-01,3.080784e+00,2.736365e+00,1.730066e+00,4.120549e+00
2.463332e-01,3.122133e+00,2.996458e+00,1.828770e+00,4.327410e+00
2.622921e-01,4.348829e+00,3.325517e+00,1.950618e+00,5.474612e+00
2.792850e-01,5.007293e+00,3.574548e+00,2.074136e+00,6.152266e+00
2.973787e-01,4.433892e+00,2.775635e+00,2.215270e+00,5.231018e+00
3.166447e-01,4.052340e+00,2.532929e+00,2.361207e+00,4.778827e+00
3.371588e-01,3.148021e+00,2.398747e+00,2.503837e+00,3.957780e+00
3.590020e-01,3.113581e+00,2.271129e+00,2.669204e+00,3.853883e+00
3.822603e-01,3.540576e+00,2.318716e+00,2.847168e+00,4.232271e+00
4.070254e-01,3.023734e+00,2.411510e+00,3.028567e+00,3.867602e+00
4.333949e-01,2.916343e+00,2.402158e+00,3.224197e+00,3.778283e+00
4.614729e-01,2.188410e+00,2.276711e+00,3.434328e+00,3.157934e+00
4.913698e-01,1.811707e+00,2.337430e+00,3.654779e+00,2.957340e+00
5.232037e-01,1.957323e+00,1.843654e+00,3.891213e+00,2.688898e+00
5.571000e-01,1.809247e+00,1.805397e+00,4.148038e+00,2.555940e+00
5.931922e-01,1.874299e+00,1.939037e+00,4.412357e+00,2.696824e+00
6.316228e-01,1.722336e+00,2.644189e+00,4.701038e+00,3.155658e+00
6.725431e-01,1.746008e+00,2.536094e+00,5.002097e+00,3.079012e+00
7.161144e-01,1.914605e+00,2.080249e+00,5.329552e+00,2.827216e+00
7.625086e-01,2.080847e+00,2.270705e+00,5.672140e+00,3.079939e+00
8.119085e-01,1.843324e+00,2.185698e+00,6.041644e+00,2.859216e+00
8.645087e-01,2.008102e+00,2.255608e+00,6.428152e+00,3.019973e+00
9.205168e-01,1.979960e+00,1.955805e+00,6.846922e+00,2.783058e+00
9.801534e-01,2.083101e+00,1.839764e+00,7.292329e+00,2.779216e+00
1.043654e+00,2.583598e+00,1.908783e+00,7.764843e+00,3.212231e+00
1.111268e+00,2.611532e+00,2.171381e+00,8.263987e+00,3.396321e+00
1.183262e+00,2.941609e+00,2.352038e+00,8.801512e+00,3.766317e+00
1.259921e+00,2.113473e+00,2.185277e+00,9.372097e+00,3.040099e+00
1.341546e+00,1.784901e+00,1.958006e+00,9.979302e+00,2.649464e+00
1.428460e+00,1.783016e+00,2.320099e+00,1.062567e+01,2.926091e+00
1.521004e+00,1.712602e+00,2.136039e+00,1.131292e+01,2.737822e+00
1.619544e+00,1.613964e+00,1.686108e+00,1.204788e+01,2.334061e+00
1.724467e+00,1.498369e+00,1.661221e+00,1.282814e+01,2.237133e+00
1.836189e+00,1.547346e+00,1.664231e+00,1.365865e+01,2.272431e+00
1.955148e+00,1.499788e+00,1.917722e+00,1.454454e+01,2.434547e+00
2.081814e+00,1.661492e+00,2.119855e+00,1.548571e+01,2.693388e+00
2.216686e+00,1.988396e+00,2.649370e+00,1.648957e+01,3.312534e+00
2.360297e+00,2.324073e+00,2.462714e+00,1.755750e+01,3.386189e+00
2.513211e+00,2.342370e+00,2.857586e+00,1.869364e+01,3.694929e+00
2.676031e+00,2.109250e+00,2.744350e+00,1.990505e+01,3.461270e+00
2.849401e+00,2.076102e+00,2.672659e+00,2.119507e+01,3.384273e+00
3.034002e+00,1.982932e+00,1.948265e+00,2.256916e+01,2.779884e+00
3.230563e+00,1.808785e+00,2.074419e+00,2.403044e+01,2.752257e+00
3.439858e+00,1.731825e+00,2.208789e+00,2.558806e+01,2.806772e+00
3.662712e+00,1.657023e+00,2.351802e+00,2.724494e+01,2.876926e+00
3.900005e+00,1.764361e+00,2.504256e+00,2.901034e+01,3.063375e+00
4.152671e+00,1.878663e+00,2.666469e+00,3.088966e+01,3.261814e+00
4.421705e+00,2.000503e+00,2.839241e+00,3.289091e+01,3.473226e+00
4.708170e+00,2.130070e+00,3.023128e+00,3.502145e+01,3.698175e+00
5.013193e+00,2.268118e+00,3.219112e+00,3.729159e+01,3.937898e+00
5.337978e+00,2.415069e+00,3.427664e+00,3.970691e+01,4.193023e+00
5.683804e+00,2.571421e+00,3.649699e+00,4.227865e+01,4.464584e+00
6.052035e+00,2.738149e+00,3.886338e+00,4.501972e+01,4.754060e+00
6.444122e+00,2.915874e+00,4.138769e+00,4.794243e+01,5.062779e+00
6.861610e+00,3.103835e+00,4.405424e+00,5.103081e+01,5.389022e+00
7.306147e+00,3.305483e+00,4.692154e+00,5.435195e+01,5.739559e+00
7.779482e+00,3.518593e+00,4.994418e+00,5.785311e+01,6.109395e+00
8.283484e+00,3.751111e+00,5.324864e+00,6.167910e+01,6.513448e+00
8.820137e+00,3.984778e+00,5.656191e+00,6.551940e+01,6.918884e+00
9.391559e+00,4.239957e+00,6.019192e+00,6.972062e+01,7.362602e+00
1.000000e+01,4.525706e+00,6.423884e+00,7.440623e+01,7.858008e+00
