datetime,NS,EW,UD
2025-12-08T23:15:45.000,-0.08116226657245412,0.36206127206243727,0.18949601872478608
2025-12-08T23:15:45.010,-0.08112340450814154,0.36201658830061856,0.18946633843901847
2025-12-08T23:15:45.020,-0.08108489838355565,0.36197172157200463,0.1894365203837175
2025-12-08T23:15:45.030,-0.0810467578365312,0.36192669725644344,0.18940665326775968
2025-12-08T23:15:45.040,-0.081008770698964,0.3618817490418287,0.18937689550961556
2025-12-08T23:15:45.050,-0.08097107036798523,0.36183699029831096,0.1893472751016026
2025-12-08T23:15:45.060,-0.08093371757484724,0.36179241315935046,0.1893177519760507
2025-12-08T23:15:45.070,-0.0808965196270906,0.3617479492981782,0.18928810439896734
2025-12-08T23:15:45.080,-0.08085959783868985,0.36170355147374056,0.18925830539004113
2025-12-08T23:15:45.090,-0.08082304928461365,0.36165899502966525,0.18922843769871456
2025-12-08T23:15:45.100,-0.08078677500035591,0.36161427719547073,0.1891985047981225
2025-12-08T23:15:45.110,-0.08075064851236569,0.36156963851860147,0.1891685340153008
2025-12-08T23:15:45.120,-0.08071488296701285,0.36152517980825405,0.1891386498233016
2025-12-08T23:15:45.130,-0.0806795528312057,0.3614808072337624,0.18910871709433827
2025-12-08T23:15:45.140,-0.08064431156008134,0.361436382738604,0.1890786320784209
2025-12-08T23:15:45.150,-0.08060885602572071,0.3613920445145496,0.18904839599601791
2025-12-08T23:15:45.160,-0.08057348776022794,0.3613478862579812,0.1890181161617585
2025-12-08T23:15:45.170,-0.08053854725813508,0.3613038150275315,0.1889880241210948
2025-12-08T23:15:45.180,-0.08050398179237778,0.3612596905012718,0.18895803531146116
2025-12-08T23:15:45.190,-0.0804697243893277,0.3612156571172219,0.18892795197033427
2025-12-08T23:15:45.200,-0.08043591417626261,0.36117177734044065,0.1888979288705177
2025-12-08T23:15:45.210,-0.08040255603142049,0.3611278572822063,0.18886777775175806
2025-12-08T23:15:45.220,-0.08036946915938137,0.3610840319463275,0.1888374943828202
2025-12-08T23:15:45.230,-0.08033650411976573,0.36104048150440843,0.18880728534710536
2025-12-08T23:15:45.240,-0.08030379167203,0.3609972117750455,0.1887770345592719
2025-12-08T23:15:45.250,-0.08027132927783565,0.36095414843999574,0.18874671480405042
2025-12-08T23:15:45.260,-0.08023899541899132,0.3609112705093954,0.18871632023332408
2025-12-08T23:15:45.270,-0.08020700633810252,0.36086848380675596,0.1886857701776132
2025-12-08T23:15:45.280,-0.08017543038565883,0.3608256152447884,0.18865508608327525
2025-12-08T23:15:45.290,-0.08014395633293381,0.3607825691836165,0.18862450777214163
2025-12-08T23:15:45.300,-0.08011250784974622,0.36073933575304495,0.18859411093772444
2025-12-08T23:15:45.310,-0.08008138798166292,0.3606959247561345,0.18856367392092319
2025-12-08T23:15:45.320,-0.08005069935187803,0.36065243296087784,0.18853318979936828
2025-12-08T23:15:45.330,-0.08002026811906576,0.3606090248221669,0.18850277654319847
2025-12-08T23:15:45.340,-0.07998994882708738,0.3605656895949202,0.18847223112435552
2025-12-08T23:15:45.350,-0.07995984659336569,0.3605221943122306,0.18844152899498187
2025-12-08T23:15:45.360,-0.079929814210558,0.3604785455894403,0.1884107348731
2025-12-08T23:15:45.370,-0.07989969064198693,0.360434935665117,0.18837981552930702
2025-12-08T23:15:45.380,-0.07986964284683562,0.3603911726957423,0.18834899957563522
2025-12-08T23:15:45.390,-0.07983990533642032,0.3603472493907409,0.18831835058852936
2025-12-08T23:15:45.400,-0.0798104338547645,0.3603034009407611,0.18828758498304204
2025-12-08T23:15:45.410,-0.07978122233354779,0.36025963221985735,0.1882567562043247
2025-12-08T23:15:45.420,-0.07975234759899097,0.36021582332685564,0.1882260078435654
2025-12-08T23:15:45.430,-0.07972381890992114,0.3601721921286323,0.18819520979830195
2025-12-08T23:15:45.440,-0.07969562677699416,0.3601288061208411,0.18816433917668196
2025-12-08T23:15:45.450,-0.07966766919117818,0.36008536877132735,0.1881333831657376
2025-12-08T23:15:45.460,-0.07963980631974632,0.36004186898624624,0.1881022999805187
2025-12-08T23:15:45.470,-0.0796121769649542,0.3599985286247076,0.1880713058649733
2025-12-08T23:15:45.480,-0.07958486872037995,0.3599552805464899,0.18804040155014573
2025-12-08T23:15:45.490,-0.07955781454208904,0.3599119816716234,0.18800936646794844
2025-12-08T23:15:45.500,-0.07953099918297896,0.3598687735528704,0.1879782662202727
2025-12-08T23:15:45.510,-0.07950442809782793,0.35982574396382155,0.18794724581016414
2025-12-08T23:15:45.520,-0.07947807251537026,0.35978283647679954,0.18791615884370727
2025-12-08T23:15:45.530,-0.07945180468328378,0.3597401184509665,0.18788494202907802
2025-12-08T23:15:45.540,-0.07942576324201728,0.3596975683394681,0.18785380743587407
2025-12-08T23:15:45.550,-0.0794000165710872,0.35965495886655446,0.18782279584251632
2025-12-08T23:15:45.560,-0.07937433161948731,0.35961227699584886,0.187791876404698
2025-12-08T23:15:45.570,-0.0793486294983774,0.3595696812657172,0.18776090327083417
2025-12-08T23:15:45.580,-0.07932315006598406,0.3595271595823224,0.18772985155534716
2025-12-08T23:15:45.590,-0.07929805818224717,0.35948448100444513,0.1876987149444362
2025-12-08T23:15:45.600,-0.07927318713516357,0.3594416556803375,0.18766741434370426
2025-12-08T23:15:45.610,-0.07924828648143273,0.3593989923365105,0.1876359516578583
2025-12-08T23:15:45.620,-0.07922333422693895,0.3593564976976137,0.1876044002483235
2025-12-08T23:15:45.630,-0.0791984089879299,0.3593139660807597,0.18757277440531095
