frequency,NS,EW,UD
0.000000e+00,5.041167e+01,4.045538e+02,7.383995e+03
5.649718e-03,3.589639e-01,1.981215e-01,4.829379e-02
1.129944e-02,4.201577e-01,3.108294e-01,1.285086e-01
1.694915e-02,4.691244e-01,5.664091e-01,1.844887e-01
2.259887e-02,6.507954e-01,5.418273e-01,2.560849e-01
2.824859e-02,9.485700e-01,3.805586e-01,5.199811e-01
3.389831e-02,8.589052e-01,3.674430e-01,5.762774e-01
3.954802e-02,1.103522e+00,1.370701e+00,6.298212e-01
4.519774e-02,3.792163e-01,1.846940e+00,5.484354e-01
5.084746e-02,9.615435e-01,4.784093e-01,5.252785e-01
5.649718e-02,9.893155e-01,1.012818e+00,1.828329e+00
6.214689e-02,8.678689e-01,1.842986e+00,6.523581e-01
6.779661e-02,1.904095e-01,3.380710e+00,1.608832e+00
7.344633e-02,1.337819e+00,5.377919e-01,1.426058e+00
7.909605e-02,7.146853e-01,1.221498e+00,1.468904e+00
8.474576e-02,2.734959e+00,1.294438e+00,2.344721e+00
9.039548e-02,3.816936e+00,1.414530e+00,3.129915e+00
9.604520e-02,3.993107e+00,4.535847e-01,3.127946e+00
1.016949e-01,2.948270e+00,3.700393e+00,3.896995e+00
1.073446e-01,1.810255e+00,2.442428e+00,2.602702e+00
1.129944e-01,2.620003e+00,3.606769e+00,4.943123e-01
1.186441e-01,4.291905e+00,2.843551e+00,1.833356e+00
1.242938e-01,2.250480e+00,2.998825e+00,1.948270e+00
1.299435e-01,2.395633e+00,2.673110e+00,3.103076e+00
1.355932e-01,1.250981e+00,3.290115e+00,3.446193e+00
1.412429e-01,2.956951e+00,1.342107e+00,1.066959e+00
1.468927e-01,1.659244e+00,5.584706e+00,6.997444e+00
1.525424e-01,3.497205e+00,4.655733e+00,6.365202e+00
1.581921e-01,3.683760e+00,6.773603e+00,4.870041e+00
1.638418e-01,3.289290e+00,1.172383e+01,8.118046e+00
1.694915e-01,6.179695e+00,7.117609e+00,8.070200e+00
1.751412e-01,3.666125e+00,6.988694e+00,6.568615e+00
1.807910e-01,3.495551e+00,8.838851e+00,7.363710e+00
1.864407e-01,1.726677e+00,3.538240e+00,6.484501e+00
1.920904e-01,7.453914e+00,1.896678e+00,4.914985e+00
1.977401e-01,7.051360e+00,8.755259e+00,6.570507e+00
2.033898e-01,2.679193e+00,7.613033e+00,5.989385e-01
2.090395e-01,1.686653e+00,6.365909e+00,5.102182e+00
2.146893e-01,2.652286e+00,1.177668e+01,9.522534e+00
2.203390e-01,1.500982e+00,7.640287e+00,8.545460e-01
2.259887e-01,6.668225e+00,8.536227e+00,2.894695e+00
2.316384e-01,2.892575e+00,1.171471e+01,3.769418e+00
2.372881e-01,2.477978e+00,6.652618e+00,3.379039e+00
2.429379e-01,5.636127e+00,3.488237e+00,2.193604e+00
2.485876e-01,3.878034e+00,3.713884e+00,2.837521e+00
2.542373e-01,4.312497e+00,8.033217e+00,3.428861e+00
2.598870e-01,1.213240e+00,5.181293e+00,2.634147e+00
2.655367e-01,1.119550e+00,1.503305e+00,3.188132e+00
2.711864e-01,2.421122e+00,8.436170e+00,4.224317e+00
2.768362e-01,4.726899e+00,7.886268e+00,6.431920e+00
2.824859e-01,9.372867e+00,1.252167e+01,5.687726e+00
2.881356e-01,1.426189e+00,8.526932e+00,1.578271e+00
2.937853e-01,4.078503e+00,1.615582e+01,7.989058e+00
2.994350e-01,8.564297e+00,8.178941e+00,7.578279e+00
3.050847e-01,7.354867e+00,1.042815e+01,5.815769e+00
3.107345e-01,6.709169e+00,1.111632e+01,2.156242e+00
3.163842e-01,5.206606e+00,1.710438e+01,1.427178e+00
3.220339e-01,1.196760e+01,1.056993e+01,3.337562e+00
3.276836e-01,9.810112e+00,1.358264e+01,5.577965e+00
3.333333e-01,7.456075e+00,1.960845e+01,3.891441e+00
3.389831e-01,7.541276e+00,1.732994e+01,6.342195e+00
3.446328e-01,6.236424e+00,1.292053e+01,1.143404e+01
3.502825e-01,4.949417e+00,1.852663e+01,7.378028e+00
3.559322e-01,6.051816e+00,1.164088e+01,8.964416e+00
3.615819e-01,5.632224e+00,8.768122e+00,5.046131e+00
3.672316e-01,9.857466e+00,8.219995e+00,6.958779e+00
3.728814e-01,1.147933e+01,1.699841e+01,2.939618e+00
3.785311e-01,1.208446e+01,1.171726e+01,6.760814e+00
3.841808e-01,4.565904e+00,1.071282e+01,9.338437e+00
3.898305e-01,1.359872e+01,7.296503e+00,4.376205e+00
3.954802e-01,1.368393e+01,7.588455e+00,7.281183e+00
4.011299e-01,1.176279e+01,8.528108e+00,7.116606e+00
