frequency,NS,EW,UD
0.000000e+00,4.798311e+02,1.263979e+03,6.608505e+03
6.666667e-03,1.820002e-01,1.721519e-01,2.908473e-01
1.333333e-02,1.808567e-01,2.415990e-01,2.822620e-01
2.000000e-02,6.657928e-02,2.931790e-01,1.910399e-01
2.666667e-02,2.498820e-01,2.310344e-01,3.916014e-01
3.333333e-02,6.187537e-01,7.480188e-01,8.358320e-01
4.000000e-02,7.456600e-01,8.518179e-01,1.964232e-01
4.666667e-02,6.866916e-01,9.530408e-01,7.946918e-01
5.333333e-02,1.041719e+00,3.601341e-01,1.323101e+00
6.000000e-02,1.042429e+00,8.905655e-01,1.052368e+00
6.666667e-02,2.364688e-01,8.782357e-01,5.907730e-01
7.333333e-02,9.762388e-01,9.255753e-01,6.760353e-01
8.000000e-02,7.348495e-01,7.260919e-01,4.421378e-01
8.666667e-02,7.555896e-01,1.361379e+00,7.930879e-01
9.333333e-02,1.869631e+00,1.569420e+00,2.137460e+00
1.000000e-01,2.207948e+00,8.943892e-01,1.230897e+00
1.066667e-01,6.453016e-01,6.063488e-01,1.776118e+00
1.133333e-01,1.010208e+00,1.628800e+00,1.399756e+00
1.200000e-01,8.363703e-01,6.050469e-01,1.533022e+00
1.266667e-01,1.024465e+00,2.109471e+00,7.832838e-01
1.333333e-01,1.806979e+00,1.123520e+00,9.156427e-01
1.400000e-01,1.267416e+00,5.225551e+00,1.193351e+00
1.466667e-01,1.476098e+00,1.776398e+00,9.903136e-01
1.533333e-01,4.102274e+00,3.365341e+00,3.011804e+00
1.600000e-01,3.865906e+00,3.965556e+00,3.896199e+00
1.666667e-01,1.667948e+00,2.318245e+00,1.547661e+00
1.733333e-01,1.213014e+00,2.886524e+00,1.382880e+00
1.800000e-01,2.394725e+00,1.430002e+00,5.165252e+00
1.866667e-01,3.575738e+00,2.011271e+00,4.397860e+00
1.933333e-01,2.326136e+00,1.844056e+00,2.869405e+00
2.000000e-01,2.264510e+00,3.879602e+00,4.396778e+00
