period,NS,EW,UD,H
2.000000e-02,1.028135e-02,1.771128e-02,9.263498e-02,2.047914e-02
2.129572e-02,1.169952e-02,2.535526e-02,1.326136e-01,2.792433e-02
2.267538e-02,1.332229e-02,2.859178e-02,1.495436e-01,3.154320e-02
2.414443e-02,1.518307e-02,3.033270e-02,1.586503e-01,3.392047e-02
2.570865e-02,1.728872e-02,3.148000e-02,1.646515e-01,3.591505e-02
2.737421e-02,1.973216e-02,3.272301e-02,1.711550e-01,3.821195e-02
2.914768e-02,2.283424e-02,3.348239e-02,1.751472e-01,4.052743e-02
3.103604e-02,2.584492e-02,3.870747e-02,2.023826e-01,4.654275e-02
3.304674e-02,3.099899e-02,4.321561e-02,2.259626e-01,5.318389e-02
3.518770e-02,3.616273e-02,4.435201e-02,2.319077e-01,5.722625e-02
3.746737e-02,4.112558e-02,4.224349e-02,2.208814e-01,5.895614e-02
3.989473e-02,4.737024e-02,4.002223e-02,2.093068e-01,6.201385e-02
4.247935e-02,5.335227e-02,4.748369e-02,2.483320e-01,7.142244e-02
4.523142e-02,6.340995e-02,5.453729e-02,2.852239e-01,8.363695e-02
4.816178e-02,7.604830e-02,6.515937e-02,3.198076e-01,1.001453e-01
5.128199e-02,9.065623e-02,8.191369e-02,3.520011e-01,1.221819e-01
5.460434e-02,1.066123e-01,9.254403e-02,3.817940e-01,1.411757e-01
5.814194e-02,1.295744e-01,1.011330e-01,4.092287e-01,1.643697e-01
6.190872e-02,1.495154e-01,1.234155e-01,4.343858e-01,1.938717e-01
6.591954e-02,1.803935e-01,1.501749e-01,4.573721e-01,2.347218e-01
7.019020e-02,2.048326e-01,1.626547e-01,4.783111e-01,2.615587e-01
7.473754e-02,2.700119e-01,2.428440e-01,4.973362e-01,3.631524e-01
7.957948e-02,3.270129e-01,3.054249e-01,5.145844e-01,4.474616e-01
8.473512e-02,4.168431e-01,3.541961e-01,5.301928e-01,5.470037e-01
9.022476e-02,5.298530e-01,3.711782e-01,5.750349e-01,6.469293e-01
9.607006e-02,6.351280e-01,5.249978e-01,6.225525e-01,8.240208e-01
1.022941e-01,8.446462e-01,6.317722e-01,6.663872e-01,1.054781e+00
1.089213e-01,1.365143e+00,9.047840e-01,7.066493e-01,1.637758e+00
1.159778e-01,1.871619e+00,1.145324e+00,7.434930e-01,2.194248e+00
1.234916e-01,1.834703e+00,1.094531e+00,7.905596e-01,2.136383e+00
1.314921e-01,1.469678e+00,1.169723e+00,8.591167e-01,1.878352e+00
1.400110e-01,1.495613e+00,1.283851e+00,9.225824e-01,1.971074e+00
1.490817e-01,1.549888e+00,1.402980e+00,9.810525e-01,2.090575e+00
1.587401e-01,1.575826e+00,1.461160e+00,1.034698e+00,2.149003e+00
1.690242e-01,1.578856e+00,1.614354e+00,1.087167e+00,2.258080e+00
1.799746e-01,1.678599e+00,1.875228e+00,1.168992e+00,2.516778e+00
1.916345e-01,1.800242e+00,1.970396e+00,1.244421e+00,2.668957e+00
2.040497e-01,2.374106e+00,2.110506e+00,1.315709e+00,3.176573e+00
2.172693e-01,2.637513e+00,2.524777e+00,1.548209e+00,3.651160e+00
2.313453e-01,3.037028e+00,3.256390e+00,1.822854e+00,4.452821e+00
2.463332e-01,2.865772e+00,3.580708e+00,1.915257e+00,4.586298e+00
2.622921e-01,2.879846e+00,3.448712e+00,2.335428e+00,4.493009e+00
2.792850e-01,3.833777e+00,3.454343e+00,2.967468e+00,5.160458e+00
2.973787e-01,5.201778e+00,3.938927e+00,3.336135e+00,6.524848e+00
3.166447e-01,6.853683e+00,3.989942e+00,3.980824e+00,7.930486e+00
3.371588e-01,7.714003e+00,5.997799e+00,3.588388e+00,9.771358e+00
3.590020e-01,6.160291e+00,6.794654e+00,2.884210e+00,9.171505e+00
3.822603e-01,5.357988e+00,5.674287e+00,3.469257e+00,7.804202e+00
4.070254e-01,5.907798e+00,6.173482e+00,3.449413e+00,8.544820e+00
4.333949e-01,4.554948e+00,5.152827e+00,2.926934e+00,6.877439e+00
4.614729e-01,5.952288e+00,5.138492e+00,2.999933e+00,7.863449e+00
4.913698e-01,6.867266e+00,5.902722e+00,3.192496e+00,9.055466e+00
5.232037e-01,1.071555e+01,8.017894e+00,3.399049e+00,1.338318e+01
5.571000e-01,1.334021e+01,9.081461e+00,3.623397e+00,1.613797e+01
5.931922e-01,1.670286e+01,1.344146e+01,3.985969e+00,2.143965e+01
6.316228e-01,1.526383e+01,1.513487e+01,4.106444e+00,2.149532e+01
6.725431e-01,1.826638e+01,1.387574e+01,4.369422e+00,2.293898e+01
7.161144e-01,1.648842e+01,1.172010e+01,4.655441e+00,2.022940e+01
