frequency,NS,EW,UD
0.000000e+00,4.476335e+01,8.878396e+02,1.911119e+03
1.666667e-02,2.804488e-01,3.705665e-01,2.693739e-01
3.333333e-02,1.073623e+00,1.193073e+00,7.981483e-01
5.000000e-02,1.391043e+00,4.109815e-01,2.630390e-01
6.666667e-02,1.013824e+00,1.004863e+00,1.458808e+00
8.333333e-02,1.862084e+00,9.312109e-01,2.203771e-01
1.000000e-01,2.320270e+00,3.677476e+00,9.015439e-01
1.166667e-01,2.768430e+00,1.959793e+00,1.109304e+00
1.333333e-01,2.436536e+00,9.337869e-01,9.053666e-01
1.500000e-01,2.378073e+00,6.255800e+00,2.602680e+00
1.666667e-01,4.073767e+00,4.980130e+00,5.765137e+00
1.833333e-01,2.941819e+00,4.819866e+00,7.971544e+00
2.000000e-01,3.658547e+00,4.871899e+00,6.641619e+00
2.166667e-01,1.706214e+00,9.613931e+00,9.101538e+00
2.333333e-01,5.528914e+00,7.142863e+00,6.687566e+00
2.500000e-01,4.467760e+00,3.416281e+00,1.905111e+00
2.666667e-01,7.754181e+00,5.796057e+00,4.399512e+00
2.833333e-01,3.512713e+00,2.348695e+00,5.536631e+00
3.000000e-01,4.002322e+00,1.440410e+00,3.773777e+00
3.166667e-01,6.988328e+00,4.851472e+00,7.429115e+00
3.333333e-01,4.063235e+00,9.953299e+00,6.308841e+00
3.500000e-01,4.858210e+00,7.338576e+00,5.518888e+00
3.666667e-01,7.641898e+00,9.801873e+00,4.933639e+00
3.833333e-01,2.226985e+00,2.219523e+00,3.219890e+00
4.000000e-01,3.946500e+00,2.664924e+00,5.527892e+00
4.166667e-01,2.065520e+00,9.631501e+00,1.133532e+00
4.333333e-01,8.928737e+00,4.858979e+00,1.779621e+00
4.500000e-01,6.393925e+00,8.183985e+00,7.518301e+00
4.666667e-01,1.147554e+01,6.565040e+00,3.872824e+00
4.833333e-01,2.788249e+00,7.581084e+00,1.384625e+00
5.000000e-01,5.255878e+00,7.246352e+00,3.969454e+00
5.166667e-01,9.706061e+00,4.087281e+00,1.085072e+00
5.333333e-01,2.871520e+00,2.309395e+00,4.191864e+00
5.500000e-01,5.837295e-01,1.551684e+00,3.185865e+00
5.666667e-01,3.303822e+00,1.546985e+00,3.537532e+00
5.833333e-01,4.710365e+00,1.336641e+00,6.843091e-01
6.000000e-01,7.328308e+00,4.940392e+00,4.978375e+00
6.166667e-01,7.668525e+00,8.797378e+00,8.285671e+00
6.333333e-01,8.422132e+00,3.239637e+00,2.361726e+00
6.500000e-01,6.341671e+00,6.946202e+00,8.264431e+00
6.666667e-01,4.850982e+00,4.015990e+00,3.139924e+00
6.833333e-01,3.899812e+00,2.750388e+00,3.058718e+00
7.000000e-01,3.419413e-01,4.780348e+00,3.384106e+00
7.166667e-01,6.034347e+00,1.039317e+01,6.034953e+00
7.333333e-01,1.041669e+01,9.639803e+00,3.756262e+00
7.500000e-01,4.114622e+00,2.842539e+00,2.300384e+00
7.666667e-01,2.631013e+00,3.200646e+00,1.385854e+00
7.833333e-01,6.274021e+00,6.236839e+00,3.033220e+00
8.000000e-01,5.788528e+00,2.813092e+00,5.611776e+00
8.166667e-01,2.617594e+00,4.680287e+00,1.023016e+00
8.333333e-01,5.440245e+00,4.628507e+00,6.458738e+00
8.500000e-01,7.069645e+00,4.472227e+00,4.964103e+00
8.666667e-01,5.010277e+00,7.555724e+00,7.577698e+00
8.833333e-01,2.322548e+00,2.460019e+00,2.452295e+00
9.000000e-01,5.247864e+00,6.188731e+00,3.167067e+00
9.166667e-01,5.257473e+00,4.136152e+00,4.841709e+00
9.333333e-01,6.977783e+00,4.368479e+00,5.400680e-01
9.500000e-01,1.379584e+00,2.810283e+00,2.383255e+00
9.666667e-01,4.450043e+00,1.959896e+00,2.784746e+00
9.833333e-01,6.218127e-01,6.345047e+00,1.825725e+00
1.000000e+00,3.518700e+00,5.462259e+00,1.719623e+00
1.016667e+00,1.427185e+00,2.046430e+00,3.587320e+00
1.033333e+00,8.011486e+00,2.025127e+00,3.465106e+00
1.050000e+00,4.497253e+00,6.044395e+00,3.447487e+00
1.066667e+00,6.132543e+00,5.726914e+00,6.937571e-01
1.083333e+00,4.182624e+00,6.916075e+00,1.589951e+00
1.100000e+00,2.843383e+00,1.741509e+00,1.956461e+00
1.116667e+00,3.152255e+00,2.156906e+00,3.820585e+00
1.133333e+00,1.506993e+00,5.531078e+00,2.302678e+00
1.150000e+00,3.626005e+00,8.699022e+00,9.173592e-01
1.166667e+00,6.540765e+00,8.366677e+00,3.906137e+00
1.183333e+00,1.788504e+00,3.691887e+00,1.401649e+00
1.200000e+00,2.981189e+00,5.727080e+00,1.089794e+00
1.216667e+00,2.160045e+00,3.331298e+00,1.094885e+00
1.233333e+00,1.378964e+00,1.216405e+00,1.391247e+00
1.250000e+00,2.776199e+00,2.071447e+00,1.294101e+00
1.266667e+00,9.076576e-01,4.309593e+00,2.967055e+00
1.283333e+00,2.386985e+00,2.972182e+00,5.929869e-01
1.300000e+00,2.016766e+00,7.256253e-01,1.815892e+00
1.316667e+00,2.942224e+00,3.946888e+00,7.853578e-01
1.333333e+00,2.774913e+00,4.674771e+00,2.672154e+00
1.350000e+00,8.743185e+00,1.548047e+00,2.645277e+00
1.366667e+00,6.329685e+00,1.629311e+00,1.814900e+00
1.383333e+00,4.789471e+00,1.705567e+00,3.413677e+00
1.400000e+00,3.174912e+00,9.297243e+00,7.148189e-01
1.416667e+00,7.518141e+00,5.794697e+00,2.477457e+00
1.433333e+00,5.004739e+00,1.885972e+00,1.382177e+00
1.450000e+00,6.244724e+00,3.267322e+00,4.827165e-01
1.466667e+00,4.743895e+00,3.929624e+00,2.229332e+00
1.483333e+00,3.101463e+00,4.295396e+00,1.566045e+00
1.500000e+00,5.298860e+00,4.269384e+00,1.646540e+00
1.516667e+00,5.385761e+00,4.551104e+00,1.257195e+00
1.533333e+00,4.006594e+00,1.791044e+00,6.572359e-01
1.550000e+00,4.464882e+00,5.607528e+00,1.623071e+00
1.566667e+00,7.066842e+00,5.664410e+00,3.163663e+00
1.583333e+00,4.298338e+00,9.610892e+00,4.804954e+00
1.600000e+00,7.291584e+00,7.443012e+00,5.226528e+00
1.616667e+00,5.012679e+00,4.739861e+00,2.611737e+00
1.633333e+00,4.523654e+00,2.573593e+00,1.196620e+00
1.650000e+00,7.003243e-01,2.304042e+00,1.231150e+00
1.666667e+00,5.199706e+00,8.441986e-01,1.320477e+00
1.683333e+00,1.029632e+01,3.568113e+00,4.210808e+00
1.700000e+00,6.940256e+00,3.082095e+00,3.355776e+00
1.716667e+00,3.329832e+00,3.870508e+00,2.144245e+00
1.733333e+00,5.166887e+00,4.295016e+00,2.322843e+00
1.750000e+00,1.925132e+00,6.518258e+00,1.789753e+00
1.766667e+00,3.102351e+00,2.820498e+00,2.447556e+00
1.783333e+00,1.976026e+00,3.238108e+00,1.241741e+00
1.800000e+00,1.292678e+00,3.694109e+00,8.201367e-01
1.816667e+00,5.821350e-01,6.904027e+00,2.161846e+00
1.833333e+00,2.193384e+00,3.941377e+00,1.495485e+00
1.850000e+00,4.935097e+00,6.710956e+00,1.128833e+00
1.866667e+00,4.498910e+00,2.145276e+00,3.781609e+00
1.883333e+00,5.726280e+00,1.630666e+00,8.096890e-01
1.900000e+00,3.306804e+00,3.328437e+00,1.413660e+00
1.916667e+00,1.556979e+00,4.258855e+00,2.799711e+00
1.933333e+00,2.558027e+00,1.026263e+00,1.743804e+00
1.950000e+00,1.880190e+00,4.896091e+00,2.614776e+00
1.966667e+00,2.194974e+00,2.554743e+00,1.583787e+00
1.983333e+00,4.314887e+00,2.176079e+00,2.059896e+00
2.000000e+00,4.548636e+00,3.261414e+00,1.371191e+00
2.016667e+00,3.659084e+00,1.751518e+00,7.851148e-01
2.033333e+00,4.809933e+00,5.329652e+00,1.019667e+00
2.050000e+00,2.928842e+00,4.258432e+00,1.492471e+00
2.066667e+00,4.262871e+00,9.299491e+00,2.724507e+00
2.083333e+00,6.207445e+00,4.603356e+00,6.232656e-01
2.100000e+00,4.795860e+00,7.261129e+00,2.229687e+00
2.116667e+00,2.556297e+00,3.204737e+00,1.656590e+00
2.133333e+00,4.918319e+00,1.129297e+00,1.350263e+00
2.150000e+00,4.304450e+00,2.209973e+00,9.441732e-01
2.166667e+00,1.255637e+00,7.695626e+00,1.521923e+00
2.183333e+00,4.691450e+00,4.139412e+00,2.173922e+00
2.200000e+00,3.028788e+00,4.019825e+00,1.535141e+00
2.216667e+00,1.110138e+00,2.061905e+00,1.914543e+00
2.233333e+00,3.948064e+00,4.982361e+00,2.613742e+00
2.250000e+00,5.037958e+00,3.914147e+00,1.502130e+00
2.266667e+00,4.335202e+00,7.238062e-01,1.571083e+00
2.283333e+00,2.121338e+00,2.507999e+00,1.529165e+00
2.300000e+00,7.219660e+00,2.595310e+00,1.792779e-01
2.316667e+00,5.643084e+00,7.535562e+00,2.857076e+00
2.333333e+00,4.922154e+00,4.140954e+00,6.692925e-01
2.350000e+00,3.739690e+00,1.429722e+00,1.005187e+00
2.366667e+00,6.185169e+00,6.183582e+00,1.542820e+00
2.383333e+00,5.526446e+00,2.537273e+00,2.774459e+00
2.400000e+00,3.074795e+00,2.797849e+00,5.285445e-01
2.416667e+00,7.620175e+00,6.534424e+00,1.062217e+00
2.433333e+00,5.729588e+00,6.064867e+00,3.130586e+00
2.450000e+00,5.756427e+00,4.799630e+00,2.098752e+00
2.466667e+00,1.458157e+00,1.318134e+00,7.096680e-01
2.483333e+00,1.667995e+00,3.149347e+00,1.622704e+00
2.500000e+00,4.672530e+00,7.539290e+00,9.561482e-01
2.516667e+00,2.421894e+00,2.029077e+00,1.684977e+00
2.533333e+00,9.914624e-01,3.504940e+00,1.915915e+00
2.550000e+00,2.096555e+00,3.093526e+00,3.951345e+00
2.566667e+00,2.138021e+00,2.888085e+00,1.501434e+00
2.583333e+00,4.645927e+00,5.792356e+00,6.734911e-01
2.600000e+00,1.782885e+00,3.926815e+00,1.292376e+00
2.616667e+00,6.099202e+00,4.606008e+00,9.391534e-01
2.633333e+00,3.236955e+00,1.457882e+00,9.897338e-01
2.650000e+00,2.360214e+00,1.932423e+00,5.249723e-01
2.666667e+00,2.695795e+00,7.050290e+00,2.368219e+00
2.683333e+00,1.904874e+00,3.596684e+00,7.369234e-01
2.700000e+00,1.136457e+00,3.287195e+00,8.204323e-01
2.716667e+00,1.409082e+00,2.345909e+00,1.080333e+00
2.733333e+00,2.746927e+00,3.268145e+00,1.009383e+00
2.750000e+00,1.062166e+00,6.146034e+00,2.383574e+00
2.766667e+00,4.973793e+00,3.318430e+00,1.465997e+00
2.783333e+00,1.853068e+00,1.507141e+00,4.667302e-01
2.800000e+00,2.008285e+00,3.152315e+00,5.981546e-01
2.816667e+00,3.779135e+00,3.823702e+00,1.186601e+00
2.833333e+00,2.502283e+00,1.739229e+00,5.300623e-01
2.850000e+00,3.909078e+00,6.315445e+00,1.564198e+00
2.866667e+00,1.377490e+00,5.594612e+00,2.488573e+00
2.883333e+00,3.197236e+00,6.103220e+00,2.244754e+00
2.900000e+00,5.801105e+00,2.880401e+00,9.460498e-01
2.916667e+00,3.896674e+00,1.338318e+00,1.114808e+00
2.933333e+00,2.913530e+00,3.593437e+00,1.100653e+00
2.950000e+00,2.376636e+00,3.255177e+00,1.383771e+00
2.966667e+00,3.089625e+00,2.620401e+00,1.465758e-01
2.983333e+00,1.380521e+00,1.592019e+00,3.688215e-01
3.000000e+00,3.402712e+00,2.140348e+00,1.178340e+00
3.016667e+00,1.430958e+00,3.852415e+00,7.616970e-01
3.033333e+00,3.491515e+00,1.899620e+00,9.309172e-01
3.050000e+00,3.175362e+00,1.517850e+00,1.308298e-01
3.066667e+00,3.615050e+00,4.170265e+00,1.428338e+00
3.083333e+00,2.952416e+00,3.416002e+00,2.028011e+00
3.100000e+00,1.879531e+00,2.211423e+00,1.767075e+00
3.116667e+00,9.509904e-01,3.312301e+00,1.263598e+00
3.133333e+00,2.786293e+00,6.814760e+00,2.501591e-01
3.150000e+00,2.216810e+00,2.358431e+00,7.934241e-01
3.166667e+00,2.518370e+00,3.127931e+00,3.551123e-01
3.183333e+00,2.647263e+00,4.273440e+00,1.733744e+00
3.200000e+00,2.368876e+00,3.876126e+00,1.412419e+00
3.216667e+00,1.231933e+00,1.711879e+00,9.384416e-01
3.233333e+00,2.075155e+00,2.948300e+00,2.005503e+00
3.250000e+00,4.521613e+00,3.118156e+00,5.359810e-01
3.266667e+00,3.851883e+00,3.903502e+00,9.880666e-01
3.283333e+00,1.414933e+00,2.705535e+00,1.157398e+00
3.300000e+00,1.678399e-01,3.006107e+00,7.045211e-01
3.316667e+00,8.902703e-01,5.645197e+00,2.306960e+00
3.333333e+00,8.897219e-01,1.112133e+00,1.394618e+00
3.350000e+00,9.984682e-01,2.997912e+00,7.772385e-01
3.366667e+00,1.407392e+00,5.235024e-01,7.138404e-01
3.383333e+00,1.682850e+00,1.252427e+00,9.592769e-01
3.400000e+00,1.712297e+00,2.571243e+00,4.035068e-01
3.416667e+00,2.738562e-01,2.816719e+00,2.124112e+00
3.433333e+00,6.129684e-01,3.289985e+00,1.748095e+00
3.450000e+00,3.106697e-01,3.409041e+00,2.729461e-01
3.466667e+00,9.650081e-01,1.515917e+00,1.024100e+00
